Strata,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Air Pollutant:,AQHI,,IQR=1,,,CO,,IQR=0.1,,,O3,,IQR=12.8,,,PM2.5,,IQR=6.5,,
Age 60+All,0.00651636,0.006481518,1.009822467,0.990761814,1.029250,0.001853811,0.00113451,1.016447329,0.996750798,1.036533,-0.000369706,0.000746608,0.993000196,0.965771411,1.020997,0.007874657,0.005904264,1.009494377,0.995572589,1.023611
Age 60+ Female,0.004965202,0.008437831,1.007475607,0.982790386,1.032781,0.002036797,0.001479548,1.018085409,0.992433342,1.044401,-0.000942881,0.000975148,0.98224477,0.947214913,1.018570,0.011187594,0.007718448,1.013515634,0.995282486,1.032083
Age 60+ Male,0.00864023,0.009325226,1.013044694,0.985648164,1.041203,0.001655326,0.001628774,1.014673483,0.986564843,1.043583,0.000351983,0.001069694,1.006710093,0.967395645,1.047622,0.003975506,0.008450505,1.004782005,0.985008527,1.024952
All: LAG 3,0.000194149,0.004765872,1.000291266,0.986373256,1.014406,0.000512227,0.000830985,1.004517772,0.990222887,1.019019,-0.000516804,0.000544254,0.990228776,0.970360833,1.010504,0.00272164,0.004342059,1.003271307,0.993077517,1.013570
Female,-0.003715906,0.0061829,0.994441646,0.976528264,1.012684,0.00046594,0.001078612,1.004108688,0.985601045,1.022964,-0.00143565,0.000707186,0.973091317,0.947798882,0.999059,-0.000123392,0.005651596,0.999851941,0.986649298,1.013231
Male,0.005187073,0.006855023,1.007810957,0.987703075,1.028328,0.000568267,0.001194522,1.005013277,0.98451872,1.025934,0.000649419,0.000781081,1.01241539,0.983390972,1.042296,0.006310867,0.006219896,1.007601788,0.992968681,1.022451
Warm All,-0.003838835,0.004492618,0.994258294,0.981212184,1.007478,-0.001547252,0.000988711,0.98647646,0.969796429,1.003443,6.12091E-05,0.000436616,1.001163648,0.985016782,1.017575,-0.000881093,0.005186706,0.998943247,0.986831035,1.011204
Warm Female,-0.010993567,0.005930767,0.983644871,0.966642255,1.000947,-0.002873478,0.001306279,0.975030422,0.953307934,0.997248,-0.000569537,0.000576415,0.989237137,0.968228762,1.010701,-0.004631978,0.00683648,0.994457046,0.978594643,1.010577
Warm Male,0.005336476,0.006358259,1.008036837,0.989368352,1.027058,0.000152164,0.001398332,1.001339942,0.977478103,1.025784,0.000868585,0.000617892,1.01664004,0.993513946,1.040304,0.004015155,0.007356703,1.004829812,0.987592832,1.022368
Cold All,0.003839147,0.005178159,1.005775334,0.990579586,1.021204,0.001382231,0.000737538,1.012237909,0.999442724,1.025197,-0.002605691,0.000840134,0.951697422,0.92238302,0.981943,0.004347544,0.003809533,1.005230685,0.996264027,1.014278
Cold Female,0.004822786,0.006602121,1.007260409,0.987897771,1.027003,0.002054213,0.000940788,1.018241453,1.00185207,1.034899,-0.00433922,0.001078627,0.920861918,0.884605718,0.958604,0.001792175,0.00488717,1.002152924,0.990699506,1.013739
Cold Male,0.00266126,0.007568182,1.003999868,0.981907113,1.026590,0.000532988,0.001077309,1.00470131,0.986204898,1.023545,-0.000439277,0.001218252,0.991688463,0.947703138,1.037715,0.007543213,0.005526846,1.009092948,0.996060494,1.022296
Age 0-10 All,0.008209669,0.019195888,1.012390639,0.956837783,1.071169,0.000929086,0.003286453,1.008209471,0.952648971,1.067010,0.000969517,0.002217918,1.018591529,0.937841399,1.106294,0.03570248,0.01714861,1.043773984,1.002512597,1.086734
Age 0-10 Female,-0.01440051,0.02639564,0.978630861,0.905558004,1.057600,0.00052077,0.004441342,1.004593293,0.930510898,1.084574,-0.004450036,0.003125302,0.918925079,0.817964019,1.032348,0.0550141,0.02245378,1.068244792,1.013293209,1.126176
Age 0-10 Male,0.02590535,0.02501381,1.039622873,0.965911971,1.118959,0.001204839,0.004338506,1.01065899,0.937791189,1.089189,0.004942701,0.002842271,1.098462329,0.988136085,1.221107,0.01761336,0.0232785,1.02136098,0.966943706,1.078841
Age 11-60 All,-0.00176823,0.006932611,0.997351169,0.977229041,1.017888,0.000119229,0.001211591,1.001049767,0.980347374,1.022189,-0.000585115,0.000790452,0.988944379,0.960257666,1.018488,0.001189516,0.006348455,1.001428438,0.986586625,1.016494
Age 11-60 Female,-0.003899442,0.008958726,0.99416791,0.968324697,1.020701,4.18391E-05,0.001565375,1.000368252,0.973720085,1.027746,-0.001030843,0.001024525,0.980604543,0.943895963,1.018741,-0.001078408,0.00823937,0.998706747,0.979539135,1.018249
Age 11-60 Male,0.00132768,0.01067192,1.001993504,0.971043585,1.033930,0.000232613,0.001865535,1.002049093,0.97031962,1.034816,5.19314E-05,0.001211689,1.000987184,0.956823245,1.047190,0.004447034,0.009711532,1.005350705,0.982647241,1.028579
Age 60+All,0.001053772,0.006478359,1.001581908,0.982685924,1.020841,0.000795783,0.001129511,1.007027466,0.987598629,1.026839,-0.000599911,0.000740099,0.988666402,0.961789558,1.016294,0.000680178,0.005891062,1.000816547,0.987045082,1.014780
Age 60+ Female,-0.002605519,0.00848227,0.996099349,0.971565926,1.021252,0.000844512,0.001481817,1.007459388,0.982036634,1.033540,-0.001553924,0.000968572,0.970907036,0.936510845,1.006567,-0.004030178,0.00775836,0.995175462,0.977180518,1.013502
Age 60+ Male,0.005538329,0.00925866,1.008342096,0.981264761,1.036167,0.000740404,0.001610634,1.006536831,0.978959837,1.034891,0.000566721,0.001058188,1.010825875,0.971766993,1.051455,0.006185827,0.008360506,1.007450611,0.987833698,1.027457
All: LAG 4,-0.004923856,0.004775362,0.992641424,0.978802544,1.006676,-0.000277737,0.000832739,0.997558897,0.983333281,1.011990,-0.00091437,0.000543395,0.982777003,0.963089378,1.002867,-0.004033053,0.004326421,0.995172029,0.985096763,1.005350
Female,-0.009557617,0.006202023,0.985765852,0.967954329,1.003905,-0.000767136,0.001080247,0.99327194,0.974936548,1.011952,-0.001537422,0.000706922,0.971211498,0.94597723,0.997119,-0.007960203,0.005654413,0.990493234,0.977407693,1.003754
Male,0.000967385,0.006859845,1.001452131,0.981457207,1.021854,0.000344752,0.001198122,1.003038426,0.982523141,1.023982,-0.000125636,0.000779038,0.997615763,0.969089357,1.026982,0.000861502,0.006166306,1.001034337,0.986620957,1.015658
Warm All,-0.008436337,0.00448275,0.987425226,0.974497047,1.000525,-0.00158453,0.00098306,0.986152903,0.96957283,1.003017,-0.000739379,0.000436083,0.986050009,0.970166142,1.002194,-0.015044492,0.005209076,0.982108596,0.97014946,0.994215
Warm Female,-0.013573507,0.005917284,0.97984561,0.962946836,0.997041,-0.003267584,0.001296891,0.971654744,0.950161304,0.993634,-0.000830832,0.000576684,0.984338129,0.963424142,1.005706,-0.015989566,0.006857407,0.980995429,0.965300236,0.996946
Warm Male,-0.001865785,0.006355707,0.997205235,0.978744691,1.016014,0.000569394,0.001394501,1.005023242,0.981138461,1.029489,-0.000619559,0.000616964,0.98829739,0.965849404,1.011267,-0.013749693,0.007418918,0.983635742,0.966620872,1.000950
Cold All,-0.000882641,0.005214232,0.998676914,0.983484105,1.014104,0.000299973,0.000742381,1.002643251,0.989886658,1.015564,-0.001366527,0.000840069,0.974370154,0.94435967,1.005334,0.001977029,0.003778,1.002375251,0.993507745,1.011322
Cold Female,-0.005926538,0.006670286,0.991149591,0.971901859,1.010779,0.000362964,0.000947165,1.003199189,0.986943369,1.019723,-0.00410476,0.001077369,0.924973267,0.888596817,0.962839,-0.003531402,0.004882267,0.995771284,0.984402152,1.007272
Cold Male,0.005401135,0.007584494,1.00813461,0.985903588,1.030867,0.000211351,0.001083774,1.001861616,0.983307834,1.020765,0.0020106,0.001215843,1.038940454,0.992948387,1.087063,0.008726332,0.005426123,1.010526617,0.997711979,1.023506
Age 0-10 All,0.003486019,0.019115023,1.005242724,0.950307997,1.063353,0.000949585,0.003272455,1.008391362,0.953050915,1.066945,-0.000193017,0.002226373,0.996339386,0.917064496,1.082467,-0.01319293,0.01695796,0.984293144,0.945807104,1.024345
Age 0-10 Female,0.01256369,0.02656554,1.019024233,0.942464381,1.101803,0.003227522,0.004504462,1.028809382,0.951904307,1.111928,-0.00056251,0.003139055,0.989369219,0.880217629,1.112056,0.006296904,0.023356291,1.007584906,0.953727096,1.064484
Age 0-10 Male,-0.002588175,0.024646637,0.996125264,0.926498015,1.070985,-0.000823107,0.004251369,0.992782829,0.922589437,1.068317,0.00026456,0.002841683,1.005039293,0.904115971,1.117228,-0.02813419,0.02205011,0.966802516,0.917940333,1.018266
Age 11-60 All,-0.000299132,0.00694323,0.999551403,0.97935431,1.020165,0.000568809,0.001212684,1.005018065,0.984215045,1.026261,-0.00069475,0.000787766,0.986886491,0.958355321,1.016267,-0.000536995,0.006317575,0.999355814,0.984616227,1.014316
Age 11-60 Female,-0.001795295,0.008972332,0.99731068,0.971346915,1.023968,0.000691035,0.001561785,1.006099636,0.979359437,1.033570,-0.001221414,0.001022425,0.977060342,0.94055799,1.014979,-0.002502002,0.008251256,0.9970021,0.977839868,1.016540
Age 11-60 Male,0.001838836,0.010678509,1.002762061,0.971769578,1.034743,0.000384849,0.001874409,1.003392416,0.971471709,1.036362,4.87944E-05,0.001203931,1.000927524,0.957042675,1.046825,0.002217142,0.009571142,1.002664113,0.980344973,1.025491
Age 60+All,-0.009542464,0.006496702,0.985788258,0.967138082,1.004798,-0.001087864,0.001133473,0.990472474,0.971296652,1.010027,-0.001171544,0.000739592,0.977986568,0.951418028,1.005297,-0.005905933,0.005878356,0.992937935,0.979304148,1.006762
Age 60+ Female,-0.018090557,0.008513998,0.973229033,0.949170352,0.997898,-0.002392858,0.001486564,0.979163003,0.954376142,1.004594,-0.00187272,0.000968539,0.965043914,0.930856585,1.000487,-0.013766948,0.007727113,0.983615375,0.965900447,1.001655
Age 60+ Male,0.000756887,0.009287129,1.001135976,0.974170608,1.028848,0.000477387,0.001618767,1.00420984,0.976559601,1.032643,-0.000321283,0.001058462,0.993914219,0.955499073,1.033874,0.003536499,0.008374134,1.004252816,0.984666608,1.024229
All: LAG 5,0.005106916,0.004814448,1.00768979,0.993526938,1.022055,0.001302711,0.000843251,1.011529819,0.996924207,1.026349,-0.00013635,0.000543238,0.997412697,0.977437583,1.017796,0.004472079,0.004308507,1.00538092,0.995244231,1.015621
Female,0.003416213,0.006253566,1.005137471,0.986826377,1.023788,0.000919125,0.001094432,1.0081211,0.989269534,1.027332,-0.000149314,0.000706289,0.997167047,0.971281283,1.023743,0.001268589,0.00562135,1.001523466,0.98836906,1.014853
Male,0.007262596,0.006911025,1.010953449,0.990619752,1.031705,0.001790265,0.00121203,1.015879086,0.994862481,1.037340,-0.000116066,0.000778668,0.997797181,0.969278933,1.027154,0.008507062,0.006149333,1.010260759,0.995754282,1.024979
Warm All,0.004372666,0.00449243,1.006580556,0.993373309,1.019963,0.001309236,0.000983746,1.011587901,0.994568422,1.028899,0.000126151,0.00043676,1.002399746,0.986227655,1.018837,0.003266951,0.005092782,1.003928036,0.991974496,1.016026
Warm Female,0.00335347,0.005932418,1.005042878,0.987665596,1.022726,0.000790632,0.001296693,1.006981819,0.984710284,1.029757,0.000195528,0.00057681,1.003721939,0.982391507,1.025516,-0.006583181,0.006774816,0.992131304,0.976447607,1.008067
Warm Male,0.005726683,0.006362281,1.008627025,0.989935904,1.027671,0.001992369,0.00139672,1.01768745,0.993463676,1.042502,4.00353E-05,0.00061832,1.000760961,0.977980472,1.024072,0.015442475,0.007143976,1.018703734,1.001729833,1.035965
Cold All,0.006517341,0.005302254,1.009823953,0.994204245,1.025689,0.001440694,0.000756064,1.012758815,0.999637579,1.026052,-0.001370793,0.000834379,0.974291184,0.944483229,1.005040,0.006400995,0.003797527,1.00771077,0.998750192,1.016752
Cold Female,0.003378954,0.006784771,1.005081297,0.985231347,1.025331,0.001046173,0.000967139,1.009248828,0.992552969,1.026226,-0.001643898,0.001069762,0.969248682,0.93139483,1.008641,0.007097165,0.004868819,1.008552967,0.997069438,1.020169
Cold Male,0.010325722,0.007716132,1.015609153,0.99282899,1.038912,0.001916148,0.001101216,1.01700507,0.997870599,1.036506,-0.001029564,0.001211428,0.980628373,0.937371784,1.025881,0.005575042,0.005513757,1.006712479,0.993741361,1.019853
Age 0-10 All,0.02967464,0.018977,1.045517481,0.988782965,1.105507,0.004102262,0.003234749,1.036759419,0.980499596,1.096247,0.002770414,0.002220804,1.054047869,0.970382578,1.144927,0.02558584,0.01657297,1.031179206,0.991757539,1.072168
Age 0-10 Female,0.04721992,0.02651009,1.073398604,0.99291543,1.160406,0.008135988,0.004451445,1.074222017,0.994831574,1.159948,0.002396714,0.003149024,1.04659032,0.93078023,1.176810,0.007888729,0.023145661,1.009511424,0.956024136,1.065991
Age 0-10 Male,0.01645209,0.02439198,1.024985161,0.954054686,1.101189,0.000946831,0.004205208,1.00836692,0.937818063,1.084223,0.002993312,0.002823516,1.058521293,0.952871894,1.175885,0.0396,0.02129022,1.048667174,0.997448663,1.102516
Age 11-60 All,0.011851386,0.006951865,1.017936032,0.997342134,1.038955,0.002968139,0.001217909,1.02646373,1.005126223,1.048254,-0.000237189,0.000786618,0.995503541,0.966764597,1.025097,0.00937234,0.00629245,1.011310291,0.99645327,1.026389
Age 11-60 Female,0.012269401,0.008994372,1.018574501,0.991992877,1.045868,0.002930747,0.001572309,1.026126028,0.99867227,1.054334,-0.000121386,0.001018914,0.997696318,0.96054862,1.036281,0.003511568,0.008213436,1.004222772,0.985009375,1.023811
Age 11-60 Male,0.01132426,0.01067028,1.017131479,0.985718726,1.049545,0.003044097,0.001876283,1.027150079,0.994441431,1.060935,-0.000407104,0.001204707,0.992294862,0.948761087,1.037826,0.017525981,0.009531716,1.021253891,0.998613543,1.044408
Age 60+All,-0.003066621,0.006592449,0.995410632,0.976303545,1.014892,-0.000393059,0.001157924,0.996547059,0.976841589,1.016650,-0.000337598,0.000739457,0.993606174,0.966618159,1.021348,-0.001613343,0.005860671,0.998065861,0.984402609,1.011919
Age 60+ Female,-0.008002299,0.008627646,0.988068306,0.963320867,1.013451,-0.001528633,0.001516783,0.986638103,0.96116091,1.012791,-0.000355804,0.000968342,0.993262516,0.958082557,1.029734,-0.001124105,0.007670441,0.998651983,0.98079697,1.016832
Age 60+ Male,0.002909851,0.009435822,1.004374316,0.976894574,1.032627,0.000983121,0.001655472,1.008688998,0.980294618,1.037906,-0.000321021,0.001057723,0.993919159,0.955530115,1.033851,-0.002166715,0.008388306,0.997403319,0.977918101,1.017277
All: LAG 6,0.0053035,0.004759604,1.007986977,0.993980206,1.022191,0.001103634,0.000834629,1.009759289,0.995327252,1.024401,0.000129026,0.000540536,1.002454507,0.982477279,1.022838,-0.002157858,0.004230995,0.99741392,0.987537577,1.007389
Female,0.010284154,0.006178948,1.015545829,0.997263874,1.034163,0.001390178,0.001083745,1.012308703,0.993561946,1.031409,0.00104261,0.000701901,1.020007098,0.993690765,1.047020,-0.005939736,0.005502805,0.992897658,0.980129787,1.005832
Male,-0.000942711,0.00684553,0.998586934,0.978690404,1.018888,0.000749104,0.001200386,1.006613888,0.985986961,1.027672,-0.001020269,0.000776718,0.980801576,0.952838283,1.009586,0.002645169,0.006069455,1.003179246,0.988960235,1.017603
Warm All,0.000202106,0.004437359,1.000303206,0.98733817,1.013438,6.43214E-06,0.000967,1.000056604,0.98351518,1.016876,3.12849E-05,0.000435505,1.000594589,0.98449761,1.016955,-0.00604381,0.004980964,0.992773664,0.981210957,1.004473
Warm Female,0.007888578,0.005848014,1.011903152,0.994654047,1.029451,0.000501189,0.00127282,1.004420203,0.982609841,1.026715,0.0011803,0.00057401,1.022679046,1.001050107,1.044775,-0.008810032,0.006558536,0.989483649,0.974337316,1.004865
Warm Male,-0.009495957,0.006295842,0.985857029,0.967776883,1.004275,-0.000620887,0.001374807,0.994551096,0.971245058,1.018416,-0.001417344,0.000617432,0.973429831,0.951302968,0.996071,-0.002416209,0.007080383,0.997104749,0.980637399,1.013849
Cold All,0.013504987,0.005240436,1.020464056,1.004862382,1.036308,0.001949363,0.000750867,1.017302375,1.004212283,1.030563,0.00040978,0.000822864,1.007816206,0.977401612,1.039177,0.000806116,0.00375405,1.000967807,0.99216864,1.009845
Cold Female,0.015405621,0.006709855,1.0233775,1.003387181,1.043766,0.002197512,0.000960899,1.019526294,1.002768336,1.036564,0.000544566,0.00105554,1.010400457,0.971453805,1.050909,-0.003073791,0.004817015,0.996318245,0.985094042,1.007670
Cold Male,0.011318963,0.007627998,1.017123397,0.994566943,1.040191,0.001659729,0.001093562,1.014712798,0.995752902,1.034034,0.000265565,0.001194176,1.005058486,0.961341687,1.050763,0.005699376,0.005442587,1.006862692,0.994056022,1.019834
Age 0-10 All,-0.003377009,0.018884672,0.994947295,0.941212398,1.051750,0.000784758,0.003226437,1.006929766,0.95242518,1.064553,-0.001788856,0.002215659,0.966582848,0.890030626,1.049719,-0.01144252,0.01673438,0.986362817,0.948294391,1.025959
Age 0-10 Female,0.003444048,0.026323503,1.005179439,0.930321525,1.086061,0.003882543,0.004445371,1.034756754,0.958383392,1.117216,-0.003817043,0.003118496,0.930043596,0.828070811,1.044574,-0.006094276,0.022963167,0.992713545,0.940519873,1.047804
Age 0-10 Male,-0.009303572,0.024289225,0.986141567,0.918176465,1.059138,-0.001784458,0.004186283,0.984419422,0.915844911,1.058128,-0.000340008,0.002831298,0.993560664,0.894135727,1.104041,-0.01543734,0.02177947,0.981645722,0.932626834,1.033241
Age 11-60 All,0.009644313,0.006899894,1.014571615,0.99419768,1.035363,0.00152015,0.001213209,1.013467197,0.992480307,1.034898,0.000747083,0.000783447,1.014295806,0.985130668,1.044324,-0.000211235,0.006152607,0.99974655,0.98538346,1.014319
Age 11-60 Female,0.024898882,0.008902761,1.038054536,1.01123687,1.065583,0.003959507,0.00156273,1.035457814,1.0079209,1.063747,0.001910045,0.001014097,1.036957407,0.998526969,1.076867,2.28987E-05,0.007969123,1.000027479,0.981458156,1.018948
Age 11-60 Male,-0.01229721,0.010623,0.981723268,0.951536307,1.012868,-0.002008236,0.001873183,0.982482766,0.951247368,1.014744,-0.0009179,0.001201309,0.982711093,0.939716688,1.027673,-0.000479977,0.00943027,0.999424194,0.977500997,1.021839
Age 60+All,0.00262143,0.00650358,1.003939886,0.984926381,1.023320,0.00079623,0.001141101,1.007031428,0.987405106,1.027048,-0.000193217,0.000736151,0.996335607,0.969392808,1.024027,-0.002824551,0.005766762,0.996616277,0.983190006,1.010226
Age 60+ Female,-0.001987257,0.008518392,0.997023553,0.972364098,1.022308,-0.001085648,0.001497431,0.990491789,0.965237212,1.016407,0.000648578,0.000962623,1.01239923,0.97674946,1.049350,-0.01097065,0.00756778,0.986921497,0.969510282,1.004645
Age 60+ Male,0.008225508,0.009300234,1.012414692,0.98510758,1.040479,0.003054442,0.001627664,1.027243591,0.998805854,1.056491,-0.001203578,0.001054739,0.977391509,0.939745239,1.016546,0.006953805,0.008227751,1.008379479,0.989053252,1.028083
All: LAG 7,0.002270258,0.004718743,1.003411192,0.989586878,1.017429,0.000274826,0.000823968,1.002421398,0.988275938,1.016769,0.000263202,0.000541994,1.005013357,0.984931642,1.025505,-0.001208963,0.004224927,0.998550296,0.988676811,1.008522
Female,0.005105113,0.006123867,1.007687064,0.989706841,1.025994,0.000274327,0.001071353,1.002416997,0.984063726,1.021113,0.000980687,0.000702878,1.01880773,0.992486252,1.045827,-0.0002274,0.005461784,0.999727157,0.986966684,1.012653
Male,-0.001341549,0.006777496,0.9979897,0.97830073,1.018075,0.000268641,0.001180518,1.00236684,0.982163457,1.022986,-0.000645616,0.000778927,0.98780822,0.959566238,1.016881,-0.00244017,0.006097511,0.997076079,0.982878714,1.011479
Warm All,-0.003123798,0.004411209,0.995325264,0.982500279,1.008318,-0.001465381,0.000946356,0.987187437,0.971204626,1.003433,0.000202965,0.000438512,1.003863782,0.987603644,1.020392,-0.009601227,0.004958302,0.988544646,0.977083272,1.000140
Warm Female,0.001480487,0.005818786,1.002223198,0.985223756,1.019516,-0.001058679,0.001249771,0.990726888,0.969599261,1.012315,0.00085129,0.000578058,1.016306018,0.994661932,1.038421,-0.00881315,0.006493483,0.989479947,0.974482759,1.004708
Warm Male,-0.008973336,0.006244967,0.986630177,0.968680728,1.004912,-0.001982206,0.001338123,0.982707843,0.960286734,1.005652,-0.000620968,0.000621205,0.988270934,0.965671032,1.011400,-0.010593139,0.007087958,0.987368686,0.971044829,1.003967
Cold All,0.009273078,0.005146998,1.014006806,0.99877819,1.029468,0.001274263,0.000742188,1.011276625,0.998413514,1.024305,0.000524916,0.000808924,1.010023304,0.980050762,1.040912,0.003396821,0.003754126,1.004084504,0.995257761,1.012990
Cold Female,0.010746265,0.006575309,1.016250016,0.996793142,1.036087,0.001097674,0.000950124,1.009706338,0.993294382,1.026389,0.001764802,0.001032254,1.034099746,0.995102133,1.074626,0.005100652,0.004784329,1.006139553,0.994881187,1.017525
Cold Male,0.007480066,0.007491041,1.01128328,0.989254587,1.033803,0.001497637,0.001077153,1.013266434,0.994615022,1.032268,-0.001020605,0.001178014,0.980795311,0.938698689,1.024780,0.001302141,0.00547647,1.001563791,0.98874572,1.014548
Age 0-10 All,0.001124852,0.018910267,1.001688702,0.947518415,1.058956,4.18398E-05,0.003215623,1.000368258,0.946395354,1.057419,0.000252621,0.002199294,1.00481134,0.925795508,1.090571,-0.006281647,0.016493429,0.992490363,0.954726353,1.031748
Age 0-10 Female,0.01126046,0.02613698,1.017034144,0.94180971,1.098267,-3.76359E-05,0.004438704,0.999668859,0.925991742,1.079208,0.002897156,0.003051433,1.056589179,0.943093923,1.183743,-0.006492572,0.022478745,0.992239185,0.941142144,1.046110
Age 0-10 Male,-0.007025508,0.024488834,0.989517071,0.92077881,1.063387,5.50408E-05,0.004171,1.000484477,0.931036266,1.075113,-0.001783492,0.002838062,0.966681364,0.869727116,1.074444,-0.006345802,0.021571224,0.992413958,0.943319274,1.044064
Age 11-60 All,0.0026192,0.00687746,1.003936528,0.983841047,1.024442,0.000633342,0.001203197,1.005588973,0.984935294,1.026676,-5.1869E-05,0.000789737,0.999014974,0.970061964,1.028832,0.007775845,0.006122533,1.009374684,0.994943643,1.024015
Age 11-60 Female,0.015312112,0.008858176,1.023233967,0.996929853,1.050232,0.002795992,0.001548284,1.024909924,0.997902131,1.052649,0.000780223,0.001018747,1.014934667,0.977151202,1.054179,0.014894396,0.007858087,1.018033958,0.99939124,1.037024
Age 11-60 Male,-0.01572581,0.01060148,0.976687324,0.946715109,1.007608,-0.00251351,0.001857272,0.978123941,0.947287051,1.009965,-0.001237329,0.001214736,0.976764939,0.933563757,1.021965,-0.002643024,0.009486686,0.996833396,0.97483767,1.019325
Age 60+All,0.002101614,0.006405875,1.003157395,0.984441453,1.022229,1.14379E-05,0.001119768,1.000100658,0.98097029,1.019604,0.000516922,0.000734948,1.009869907,0.982605123,1.037891,-0.007967827,0.005774891,0.990484172,0.977121831,1.004029
Age 60+ Female,-0.004071665,0.008399411,0.993911115,0.969667775,1.018761,-0.00188307,0.001473789,0.983565528,0.958878479,1.008888,0.001029213,0.000961225,1.019747494,0.9838902,1.056912,-0.013027974,0.007546478,0.984488001,0.967168174,1.002118
Age 60+ Male,0.009483579,0.009131642,1.014327031,0.98745766,1.041928,0.002237509,0.001588334,1.019885207,0.992324106,1.048212,-9.62938E-05,0.001051013,0.998172091,0.959858592,1.038015,-0.001817994,0.008268698,0.997820785,0.978602671,1.017416
All: LAG 8,0.006333209,0.004747272,1.00954508,0.995552752,1.023734,0.001258546,0.000834404,1.011136761,0.996688901,1.025794,0.000242006,0.00054234,1.004608692,0.984522399,1.025105,0.002977799,0.004202984,1.003579751,0.99370782,1.013550
Female,0.004123916,0.006150835,1.006205046,0.988172915,1.024566,0.000844795,0.001081047,1.007461899,0.988850912,1.026423,0.00012449,0.000704433,1.002368115,0.976414799,1.029011,0.000314372,0.005452307,1.000377318,0.98763056,1.013289
Male,0.009064014,0.006838714,1.013688867,0.993511345,1.034276,0.001776298,0.001202223,1.015754232,0.994908486,1.037037,0.000379693,0.000778631,1.00724025,0.978453455,1.036874,0.006359201,0.006043631,1.007660232,0.993438045,1.022086
Warm All,0.006741287,0.004473461,1.010163229,0.996964571,1.023537,0.001802381,0.000968935,1.015987404,0.999149119,1.033109,0.00031334,0.000440428,1.005971217,0.989606328,1.022607,-0.001640407,0.004953115,0.998033448,0.986474094,1.009728
Warm Female,0.006277419,0.005902721,1.0094606,0.99209355,1.027132,0.00171901,0.00127813,1.015242285,0.993105975,1.037872,0.00026516,0.000581656,1.005050752,0.983514578,1.027059,-0.001592141,0.006517092,0.998091255,0.982908968,1.013508
Warm Male,0.007271454,0.006336833,1.010966881,0.992306639,1.029978,0.001912054,0.001373355,1.016968431,0.993161935,1.041346,0.000361601,0.000622976,1.006894069,0.983803386,1.030527,-0.001792524,0.007038585,0.997851283,0.981468087,1.014508
Cold All,0.005670229,0.005119608,1.008541617,0.993475076,1.023837,0.000931829,0.000746709,1.008233809,0.995331795,1.021303,-4.79833E-05,0.000798888,0.999088733,0.969803066,1.029259,0.005766245,0.003718345,1.006943489,0.998175613,1.015788
Cold Female,0.001673022,0.006500236,1.002512685,0.983535879,1.021856,0.000318592,0.000949558,1.002807539,0.98651734,1.019367,-0.000147675,0.001018057,0.99719811,0.960099603,1.035730,0.001950495,0.004747235,1.002343335,0.991213922,1.013598
Cold Male,0.010733362,0.007506797,1.016230347,0.994047845,1.038908,0.001706612,0.001092714,1.015131525,0.996178376,1.034445,6.62069E-05,0.001165704,1.001258723,0.958723195,1.045681,0.010601506,0.005413625,1.012803074,0.999988961,1.025781
Age 0-10 All,0.01011883,0.01894011,1.01529402,0.960303712,1.073433,0.002758775,0.003220629,1.024574311,0.969211728,1.083099,-0.000631087,0.002195958,0.988080943,0.910493836,1.072280,0.02023954,0.01618802,1.02458479,0.986307827,1.064347
Age 0-10 Female,0.005311593,0.0261779,1.007999214,0.933330753,1.088641,0.003061531,0.004414617,1.027307676,0.95198896,1.108585,-0.002324587,0.003057266,0.956794013,0.853832928,1.072171,0.02299463,0.02161107,1.027977784,0.977032189,1.081580
Age 0-10 Male,0.0136301,0.02453657,1.020655584,0.949620958,1.097004,0.002456155,0.004197014,1.021849442,0.95049162,1.098564,0.000659367,0.002829765,1.012606769,0.911327944,1.125141,0.01778481,0.02156667,1.021571136,0.971044448,1.074727
Age 11-60 All,0.00469934,0.00693236,1.007073913,0.986756351,1.027810,0.001509305,0.001218222,1.01337048,0.992299791,1.034889,-0.000419118,0.00078995,0.992068381,0.963309053,1.021686,-0.001035671,0.006118183,0.998757967,0.984488786,1.013234
Age 11-60 Female,0.0094725,0.008921944,1.014310174,0.988050207,1.041268,0.002146078,0.001567218,1.019064945,0.991887198,1.046987,5.979E-05,0.001022153,1.001136655,0.963744589,1.039979,0.000242926,0.00791105,1.000291554,0.981851427,1.019078
Age 11-60 Male,-0.002300455,0.010721005,0.996555264,0.965633963,1.028467,0.000568323,0.00188549,1.005013773,0.972855524,1.038235,-0.001097976,0.001212238,0.979354553,0.936125915,1.024579,-0.002794592,0.009397149,0.996652106,0.974865657,1.018925
Age 60+All,0.007368495,0.006440149,1.01111405,0.99214968,1.030441,0.000911083,0.001136001,1.008049754,0.988490538,1.027996,0.000868615,0.000735904,1.016640629,0.989157827,1.044887,0.004396606,0.005736402,1.005289869,0.99181757,1.018945
Age 60+ Female,-0.000577138,0.008428594,0.999134668,0.974680286,1.024203,-0.000485428,0.001486972,0.995737345,0.970524079,1.021606,0.000375576,0.000963457,1.007161458,0.971665965,1.043954,-0.001762558,0.00751521,0.997887166,0.98040371,1.015682
