Strata,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Air Pollutant:,AQHI,,IQR=1,,,CO,,IQR=0.1,,,O3,,IQR=12.8,,,PM2.5,,IQR=6.5,,
Age 60+All,-0.006265877,0.004988643,0.990645215,0.976221837,1.005282,-0.001298814,0.000878395,0.988635508,0.973770032,1.003728,-0.000173772,0.0005658,0.99670378,0.975922559,1.017928,-0.000410341,0.004361363,0.999507712,0.989307244,1.009813
Age 60+ Female,0.00114202,0.00653965,1.001714498,0.98263893,1.021160,0.000429311,0.00115012,1.003785081,0.984068931,1.023896,-0.000175287,0.000740622,0.996675091,0.969561665,1.024547,0.004773075,0.005708761,1.005744125,0.992330248,1.019339
Age 60+ Male,-0.015499325,0.007184505,0.977019188,0.95659858,0.997876,-0.003466386,0.001266887,0.969956361,0.948991475,0.991384,-0.000167896,0.0008164,0.996815053,0.966965191,1.027586,-0.006845559,0.006290724,0.991818977,0.977252268,1.006603
All: LAG 9,-0.002302785,0.003784403,0.996551781,0.985525456,1.007701,-0.000336704,0.000664858,0.997041392,0.985673156,1.008541,-0.000208966,0.000428941,0.996037512,0.980253442,1.012076,-0.003511576,0.003303287,0.995794975,0.988088291,1.003562
Female,0.001889152,0.00510384,1.002837747,0.987902212,1.017999,0.000759835,0.000894868,1.006708954,0.991290017,1.022368,-0.000340788,0.000579264,0.993545942,0.972342892,1.015211,0.002417659,0.004439319,1.002905403,0.992488268,1.013432
Male,-0.00688425,0.005267088,0.989726759,0.974518658,1.005172,-0.001547965,0.00092717,0.986470272,0.970820272,1.002373,-6.12453E-05,0.00059624,0.998837016,0.976903278,1.021263,-0.010115505,0.004614363,0.98793477,0.977270705,0.998715
Warm All,-0.005874068,0.003568254,0.991227602,0.980883318,1.001681,-0.001022221,0.000781448,0.991044794,0.977776703,1.004493,-0.000546881,0.000346258,0.98966306,0.976983638,1.002507,-0.00460577,0.003942142,0.994488321,0.985310123,1.003752
Warm Female,-0.01208895,0.00479071,0.982029996,0.968295362,0.995959,-0.001866761,0.001047091,0.983706699,0.966100201,1.001634,-0.001237106,0.000465157,0.976769075,0.959994736,0.993837,-0.006095652,0.005299953,0.992711906,0.980414074,1.005164
Warm Male,0.000953838,0.005052493,1.001431781,0.986666123,1.016418,-9.28128E-05,0.001109101,0.999183581,0.98025109,1.018482,0.000212768,0.000489866,1.004050769,0.985900321,1.022535,-0.002951362,0.005575138,0.99646463,0.983483558,1.009617
Cold All,0.002149801,0.004089549,1.003229906,0.991240022,1.015365,8.77903E-06,0.000594065,1.000077258,0.98988235,1.010377,0.00098669,0.000641801,1.01892394,0.994859701,1.043570,-0.003304346,0.002904455,0.996042636,0.98926158,1.002870
Cold Female,0.018517612,0.005512476,1.02816578,1.011636926,1.044965,0.002039012,0.000801643,1.018105254,1.004125059,1.032280,0.002673006,0.000866887,1.052098894,1.018676524,1.086618,0.006572412,0.003907034,1.007918078,0.998698398,1.017223
Cold Male,-0.015958763,0.005596944,0.9763461,0.96041177,0.992545,-0.002235309,0.00081272,0.980521491,0.966872627,0.994363,-0.000872602,0.000877527,0.98355725,0.951934983,1.016230,-0.014398863,0.003987477,0.982869784,0.973694984,0.992131
Age 0-10 All,0.01021547,0.02206351,1.015441207,0.951663746,1.083493,0.001344499,0.003708734,1.011901861,0.949199147,1.078747,0.000999594,0.002621994,1.019173794,0.924362683,1.123710,0.01363776,0.01842034,1.016499957,0.973400831,1.061507
Age 0-10 Female,0.04917308,0.02819088,1.076547994,0.990919908,1.169575,0.005761578,0.004732013,1.052009228,0.969557135,1.141473,0.005634421,0.003294344,1.112994353,0.984494102,1.258267,0.05337798,0.02334647,1.066149517,1.009184601,1.126330
Age 0-10 Male,-0.02725329,0.02810962,0.959944379,0.883802005,1.042647,-0.002944848,0.004726968,0.974418241,0.898125553,1.057192,-0.003728664,0.003384458,0.931606638,0.821287678,1.056744,-0.02395175,0.02371497,0.971667025,0.918953543,1.027404
Age 11-60 All,-0.00744824,0.005596517,0.988889819,0.972751991,1.005295,-0.001386201,0.000987391,0.987875529,0.971193943,1.004844,-0.000366037,0.000632143,0.993069434,0.969964593,1.016725,-0.008802704,0.004938572,0.98949235,0.978065374,1.001053
Age 11-60 Female,-0.007717233,0.007862854,0.988490893,0.96590225,1.011608,-0.000628592,0.001381732,0.994483664,0.971063213,1.018469,-0.001219215,0.000892431,0.977101171,0.945161753,1.010120,-0.005926106,0.006917609,0.992913898,0.976889687,1.009201
Age 11-60 Male,-0.007213124,0.007725115,0.989238636,0.967024426,1.011963,-0.002127054,0.001367953,0.98145602,0.958570153,1.004888,0.000434199,0.000868175,1.008283897,0.976206564,1.041415,-0.011568,0.00683612,0.986214305,0.970484202,1.002199
Age 60+All,0.001106332,0.005001659,1.001660876,0.987039343,1.016499,0.000381287,0.000877576,1.003360962,0.98828803,1.018664,-0.000134864,0.000567379,0.997440874,0.97658685,1.018740,-0.000381491,0.004339024,0.999542315,0.989393476,1.009795
Age 60+ Female,0.006515977,0.00654976,1.009821887,0.990562487,1.029456,0.001473559,0.001148835,1.013051759,0.993175606,1.033326,3.48368E-05,0.000742463,1.000662118,0.973373487,1.028716,0.00578979,0.00566584,1.00697194,0.993641991,1.020481
Age 60+ Male,-0.005570357,0.007209671,0.991679275,0.970880421,1.012924,-0.000973017,0.001265476,0.991474001,0.970067637,1.013353,-0.000339571,0.00081879,0.993568921,0.963730508,1.024331,-0.008184498,0.006276379,0.990226675,0.975716271,1.004953
All: LAG 10,3.47685E-05,0.003810896,1.000052154,0.98891007,1.011320,-0.000125119,0.000667873,0.998899563,0.987458782,1.010473,0.000133501,0.000430844,1.002539739,0.98658271,1.018755,-0.000688039,0.003272546,0.999174694,0.99151354,1.006895
Female,0.001446399,0.005125942,1.002171954,0.987182186,1.017389,0.000528539,0.000896456,1.004661973,0.989247302,1.020317,-0.000219718,0.00058137,0.995834067,0.974505774,1.017629,0.00440296,0.00438434,1.005297535,0.994984206,1.015718
Male,-0.001540317,0.005321012,0.997692192,0.982205966,1.013423,-0.000856787,0.000934606,0.992488627,0.976617887,1.008617,0.000518792,0.000599429,1.009905783,0.987611685,1.032703,-0.006463561,0.004588456,0.992273729,0.98162264,1.003040
Warm All,0.001569835,0.00360714,1.002357527,0.991783701,1.013044,0.000404711,0.000787385,1.003567802,0.990030659,1.017290,6.96321E-05,0.000349237,1.001323885,0.988385396,1.014432,0.003788594,0.003894688,1.004556663,0.995396635,1.013801
Warm Female,-0.002878033,0.004828612,0.995692256,0.981657147,1.009928,-0.000203382,0.001052478,0.998211836,0.980254645,1.016498,-0.000425364,0.000469143,0.991950657,0.974770896,1.009433,0.000144698,0.005243556,1.000173653,0.987914419,1.012585
Warm Male,0.006458815,0.005118381,1.009735305,0.994654521,1.025045,0.001075478,0.001119187,1.009509134,0.990208719,1.029186,0.000606774,0.000493638,1.011595414,0.993169053,1.030364,0.00762872,0.005493076,1.009196494,0.996241829,1.022320
Cold All,-0.001912859,0.004104448,0.997134824,0.985174629,1.009240,-0.000383781,0.00059599,0.996628426,0.986435924,1.006926,0.000228719,0.000635885,1.004355113,0.980851009,1.028422,-0.003714536,0.002879538,0.995552476,0.988832706,1.002318
Cold Female,0.006021851,0.005547847,1.009073695,0.992748526,1.025667,0.000839094,0.00080425,1.007411355,0.993533324,1.021483,0.000308908,0.000860553,1.00588651,0.97416191,1.038644,0.006210817,0.003859951,1.007480823,0.998375696,1.016669
Cold Male,-0.010772711,0.005632299,0.983970791,0.967811419,1.000400,-0.001756643,0.000819262,0.984660407,0.970844372,0.998673,0.000132387,0.000871804,1.002518521,0.970493464,1.035600,-0.015171109,0.003984502,0.981959385,0.972799892,0.991205
Age 0-10 All,-6.69938E-05,0.02203551,0.999899514,0.937175335,1.066822,-0.002986664,0.00375269,0.974059739,0.913009457,1.039192,0.003489323,0.002552317,1.068544174,0.971658233,1.175091,0.002930992,0.018373284,1.003523383,0.96108082,1.047840
Age 0-10 Female,0.001648106,0.028052677,1.002475217,0.923113843,1.088659,-0.003796911,0.004781032,0.967139226,0.890585599,1.050273,0.004874284,0.003247711,1.09703534,0.972064264,1.238073,-0.002527914,0.023173441,0.9969711,0.944086553,1.052818
Age 0-10 Male,-0.000361034,0.028086302,0.999458595,0.920245057,1.085491,-0.002036223,0.004780479,0.982240824,0.904500461,1.066663,0.002287295,0.003253449,1.04441676,0.925242109,1.178942,0.008172962,0.02362152,1.009855806,0.955280504,1.067549
Age 11-60 All,-0.003456039,0.005642015,0.994829356,0.978463708,1.011469,-0.000713287,0.000991845,0.993742738,0.976887023,1.010889,-0.000106181,0.000635596,0.997984597,0.974640069,1.021888,-0.007768818,0.004883684,0.990720739,0.979406007,1.002166
Age 11-60 Female,-0.003214884,0.007888392,0.995189283,0.97237456,1.018539,0.000266145,0.001380297,1.002344819,0.978763445,1.026494,-0.001068878,0.000892536,0.979896152,0.947861641,1.013013,-0.008066325,0.006814741,0.990367106,0.974619773,1.006369
Age 11-60 Male,-0.003591795,0.007809598,0.994626795,0.972050121,1.017728,-0.001650625,0.001378889,0.985579486,0.962415915,1.009301,0.000806017,0.00087612,1.015432192,0.982836631,1.049109,-0.007373789,0.006774851,0.991190486,0.975521581,1.007111
Age 60+All,0.002745009,0.005036543,1.004126002,0.989367011,1.019105,0.000460797,0.000881747,1.004063245,0.988908616,1.019450,0.000179903,0.000570431,1.003424,0.982333232,1.024968,0.004404709,0.004303414,1.005299644,0.995175696,1.015527
Age 60+ Female,0.004606215,0.006582033,1.006933247,0.987635225,1.026608,0.000892062,0.001151936,1.007881042,0.988053492,1.028106,0.000162771,0.000747202,1.003097444,0.975570216,1.031401,0.01286196,0.005597706,1.015554077,1.002271123,1.029013
Age 60+ Male,0.00038477,0.007287394,1.000577321,0.979368029,1.022246,-7.83856E-05,0.001276372,0.999310445,0.977551154,1.021554,0.000192361,0.000822925,1.003661548,0.973370132,1.034896,-0.006425825,0.006261164,0.992318663,0.977812595,1.007040
All: LAG 11,-0.000567709,0.003839268,0.999148798,0.987934367,1.010491,-0.000495194,0.0006756,0.995651774,0.984117035,1.007322,0.00037452,0.000431079,1.007141248,0.991102298,1.023440,0.001549655,0.003304304,1.001861316,0.994105305,1.009678
Female,-2.872E-05,0.005173986,0.999956921,0.984861163,1.015284,-0.000386935,0.000909613,0.996600763,0.981087098,1.012360,0.000386829,0.000581765,1.007376819,0.985786783,1.029440,0.005013028,0.004426334,1.006033764,0.99561454,1.016562
Male,-0.001163483,0.005344428,0.998256298,0.982693662,1.014065,-0.00061547,0.000941522,0.994598505,0.978577288,1.010882,0.000361082,0.000599207,1.006884151,0.98466489,1.029605,-0.002332218,0.004630181,0.997205251,0.986404419,1.008124
Warm All,0.001267479,0.003619661,1.001903027,0.991297503,1.012622,-7.95014E-05,0.000789562,0.999300632,0.98578403,1.013003,0.00026069,0.00035004,1.004965403,0.991950219,1.018151,0.002745189,0.003926949,1.003299659,0.994075661,1.012609
Warm Female,-0.004878452,0.00485994,0.992709031,0.978625834,1.006995,-0.001899373,0.001059109,0.98342443,0.965622803,1.001554,6.89956E-05,0.000470205,1.001311776,0.983930996,1.019000,-0.000567374,0.005289318,0.999319383,0.986964384,1.011829
Warm Male,0.007958176,0.005115637,1.012008797,0.9969021,1.027344,0.001915025,0.001116583,1.01699502,0.99759629,1.036771,0.000466014,0.000494627,1.008893583,0.990479975,1.027650,0.006250163,0.005532856,1.007528393,0.994502087,1.020725
Cold All,-0.003074309,0.004162559,0.995399153,0.98329177,1.007656,-0.000700601,0.000606271,0.993853681,0.983515143,1.004301,0.000592987,0.000632266,1.01133047,0.987796267,1.035425,0.000811685,0.002913237,1.000974497,0.99413933,1.007857
Cold Female,0.005361196,0.005629148,1.008074216,0.991528189,1.024896,0.000373126,0.000820341,1.003288903,0.98919308,1.017586,0.001330805,0.000855669,1.02560768,0.993441781,1.058815,0.008274663,0.003902152,1.009979058,1.000752017,1.019291
Cold Male,-0.012551545,0.005698125,0.981348809,0.965045716,0.997927,-0.001905416,0.00082962,0.983372134,0.969400971,0.997545,-0.000235319,0.000865053,0.995538914,0.963979131,1.028132,-0.007815185,0.00402961,0.990665616,0.981320795,1.000099
Age 0-10 All,-0.01923128,0.02240866,0.97156518,0.909619972,1.037729,-0.003276567,0.003813499,0.971577937,0.90972855,1.037632,-0.001071796,0.002600284,0.979841824,0.88940845,1.079470,-0.02658319,0.01919192,0.968603604,0.925853537,1.013328
Age 0-10 Female,-0.01315496,0.02836824,0.98046097,0.902005135,1.065741,-0.00504929,0.004908404,0.956538967,0.87889143,1.041046,0.002271995,0.003236194,1.044113192,0.925567737,1.177842,-0.02707517,0.02448321,0.968031933,0.913862904,1.025412
Age 0-10 Male,-0.02390603,0.0287432,0.964776274,0.886597609,1.049849,-0.001440896,0.00481743,0.987400166,0.908672153,1.072949,-0.004485862,0.003395542,0.918299785,0.809222505,1.042080,-0.02550401,0.02444617,0.969858774,0.915667287,1.027257
Age 11-60 All,-0.0078725,0.005678829,0.9882607,0.971897914,1.004899,-0.001657045,0.001001886,0.985523806,0.968639736,1.002702,-0.000182903,0.000634467,0.996530867,0.973261267,1.020357,-0.011208633,0.004925355,0.986639692,0.975275977,0.998136
Age 11-60 Female,-0.005427468,0.007948598,0.991891848,0.968981189,1.015344,-0.000833267,0.001400772,0.992694072,0.968997487,1.016970,-0.000437839,0.000890175,0.991715558,0.95937902,1.025142,-0.014192,0.00687543,0.983113798,0.967343706,0.999141
Age 11-60 Male,-0.010108573,0.007850824,0.984951518,0.962477796,1.007950,-0.002419027,0.001386398,0.978937541,0.955806272,1.002629,5.36632E-05,0.000874996,1.001020121,0.968927747,1.034175,-0.008205013,0.006831664,0.990202298,0.974418799,1.006241
Age 60+All,0.005788767,0.005069601,1.008720958,0.993797837,1.023868,0.000512589,0.000891843,1.004520969,0.989187158,1.020092,0.000861788,0.000570784,1.016508754,0.995129864,1.038347,0.012380158,0.004333876,1.014967091,1.004673802,1.025366
Age 60+ Female,0.004137975,0.006645082,1.006226266,0.986758867,1.026078,0.000110986,0.001167195,1.000977156,0.981027189,1.021333,0.000870327,0.000748827,1.016673687,0.988714063,1.045424,0.019055411,0.005637134,1.023129936,1.009654258,1.036785
Age 60+ Male,0.007961442,0.007306091,1.012013755,0.990507595,1.033987,0.001034173,0.001287581,1.00914226,0.986978054,1.031804,0.000860513,0.000821848,1.016484128,0.985845254,1.048075,0.004030447,0.006312393,1.004848251,0.990039723,1.019878
All: LAG 12,-0.000180258,0.003843312,0.99972965,0.988496947,1.011090,-0.000177382,0.00067668,0.998440256,0.986854828,1.010162,0.000133151,0.000431454,1.002533068,0.986553745,1.018771,0.002861926,0.00329271,1.003440215,0.995699133,1.011241
Female,0.002845304,0.005162411,1.004277077,0.989149761,1.019636,0.000760884,0.000908623,1.006718242,0.991064004,1.022620,-0.000106677,0.000579163,0.997975188,0.976681281,1.019733,0.004346661,0.004417554,1.00522962,0.994839269,1.015728
Male,-0.003542354,0.005372311,0.994700561,0.979113092,1.010536,-0.001223514,0.000946065,0.989290837,0.973278849,1.005566,0.000403888,0.000603572,1.007703388,0.985305879,1.030610,0.001172988,0.004610384,1.001408577,0.990608342,1.012327
Warm All,-0.00210956,0.003626594,0.996840661,0.986268621,1.007526,-0.000890927,0.000789007,0.992190493,0.978779444,1.005785,6.58884E-05,0.000350215,1.001252663,0.9882791,1.014397,-0.000873655,0.003989683,0.998952163,0.989622106,1.008370
Warm Female,-0.002587445,0.004842977,0.996126354,0.982043652,1.010411,-0.000500384,0.001054261,0.9956063,0.977665903,1.013876,-0.00021095,0.000466746,0.995999966,0.978837449,1.013463,9.69234E-05,0.005327772,1.000116315,0.987662132,1.012728
Warm Male,-0.001490088,0.005150547,0.997767364,0.982772382,1.012991,-0.001308767,0.001119951,0.988548919,0.969636457,1.007830,0.000384306,0.000498434,1.007328535,0.988803285,1.026201,-0.001981802,0.005666123,0.997624663,0.984417795,1.011009
Cold All,0.004235823,0.004172211,1.006373962,0.994104879,1.018794,0.000523925,0.000609086,1.004621182,0.994122372,1.015231,0.000408096,0.000633727,1.007783957,0.984278733,1.031851,0.004865887,0.002875044,1.005856145,0.999077387,1.012681
Cold Female,0.011232999,0.005634383,1.016992252,1.000284453,1.033979,0.001634768,0.000822731,1.014489937,1.000195512,1.028989,0.000436418,0.000856951,1.008326421,0.976655875,1.041024,0.007184971,0.003880613,1.008659241,0.999494891,1.017908
Cold Male,-0.003570382,0.005724392,0.994658743,0.978058998,1.011540,-0.000713996,0.000835362,0.99373653,0.979521108,1.008158,0.000376049,0.000868435,1.007170511,0.975119159,1.040275,0.002313806,0.003950214,1.002780425,0.993506836,1.012141
Age 0-10 All,-0.01712874,0.02228933,0.974634149,0.912813455,1.040642,-0.005328178,0.003803884,0.954194293,0.893599708,1.018898,0.001864071,0.00259249,1.036052014,0.940703783,1.141065,-0.03172946,0.01891191,0.962640401,0.920759723,1.006426
Age 0-10 Female,0.01541392,0.0283963,1.023390239,0.941421566,1.112496,0.000960761,0.004885093,1.008490535,0.926998448,1.097147,0.002758935,0.003259555,1.053818006,0.933358355,1.189824,-0.04187632,0.02443963,0.95099014,0.897866762,1.007257
Age 0-10 Male,-0.04795229,0.0284178,0.930597492,0.856006964,1.011688,-0.01106355,0.00481926,0.907230034,0.834867845,0.985864,0.000936836,0.003342849,1.017959254,0.898806245,1.152908,-0.02249736,0.0237913,0.973364325,0.920393512,1.029384
Age 11-60 All,-0.005018263,0.005678254,0.992500865,0.976069524,1.009209,-0.000944333,0.001002443,0.991724302,0.974724639,1.009020,-0.000243186,0.00063579,0.995390134,0.972099279,1.019239,0.003199873,0.004886082,1.003847229,0.992376986,1.015450
Age 11-60 Female,-0.002936033,0.007930212,0.995605634,0.97266177,1.019091,7.74526E-05,0.001397501,1.000681815,0.976849664,1.025095,-0.000790901,0.000890375,0.985085217,0.95295776,1.018296,0.001337038,0.00682912,1.001605733,0.985646365,1.017824
Age 11-60 Male,-0.00698542,0.007873082,0.989576574,0.966934046,1.012749,-0.001921239,0.00139202,0.983235216,0.959909313,1.007128,0.000274862,0.000879164,1.005236035,0.972857459,1.038692,0.004916317,0.006769741,1.005917017,0.990027211,1.022062
Age 60+All,0.004326873,0.005081586,1.006511417,0.991586044,1.021661,0.000655745,0.000894156,1.005787235,0.990394579,1.021419,0.000357725,0.000570852,1.00681992,0.985642306,1.028453,0.004211702,0.004342826,1.005066836,0.994853007,1.015386
Age 60+ Female,0.006377547,0.006636321,1.009612224,0.990104819,1.029504,0.001234884,0.001168217,1.010926239,0.990760521,1.031502,0.000252723,0.000743427,1.004813291,0.977376368,1.033020,0.008262733,0.00565451,1.009964599,0.996621592,1.023486
Age 60+ Male,0.001767584,0.00736191,1.002654894,0.981186584,1.024593,-7.09372E-05,0.001294722,0.999375947,0.977305863,1.021944,0.000496373,0.000829842,1.009475692,0.978756654,1.041159,-0.000884456,0.006315821,0.998939216,0.984209835,1.013889
All: LAG 13,0.002096908,0.003830825,1.003150314,0.991915593,1.014512,-0.000759111,0.000672473,0.993342085,0.981887062,1.004931,0.001289351,0.00043049,1.024800208,1.008502178,1.041362,0.000742481,0.003249929,1.000891374,0.993269894,1.008571
Female,0.001460926,0.00514501,1.002193792,0.987148356,1.017469,-0.00110929,0.000903232,0.990285739,0.974977683,1.005834,0.001493072,0.000578485,1.02877458,1.006848917,1.051178,0.001749495,0.004370722,1.002101599,0.991852825,1.012456
Male,0.002789934,0.005353707,1.00419367,0.988511505,1.020125,-0.000374015,0.000939757,0.996714079,0.980688634,1.013001,0.001064074,0.000601984,1.020423158,0.99780193,1.043557,-0.000423903,0.004534857,0.999491445,0.988887537,1.010209
Warm All,0.005579492,0.003619271,1.008404358,0.997731159,1.019192,-0.000113128,0.000781317,0.999004972,0.985632532,1.012559,0.001054424,0.000351661,1.020236088,1.006962333,1.033685,0.004382125,0.003914499,1.0052724,0.996059433,1.014571
Warm Female,0.004382408,0.004842672,1.006595266,0.992365449,1.021029,-0.000540363,0.001046628,0.995256095,0.977450693,1.013386,0.001047999,0.000470267,1.020111547,1.002402115,1.038134,0.004671914,0.005244762,1.005622041,0.993293208,1.018104
Warm Male,0.006848994,0.005135789,1.010326444,0.995185896,1.025697,0.000340864,0.00110685,1.003004109,0.98403744,1.022336,0.001059931,0.000499756,1.020342844,1.001528936,1.039510,0.003923509,0.005546243,1.004719312,0.9916981,1.017911
Cold All,-0.001370939,0.004149406,0.997945704,0.985845469,1.010194,-0.000921858,0.000606143,0.99192047,0.981604215,1.002345,0.001853341,0.00061894,1.035840815,1.01223843,1.059994,-0.001162477,0.002847068,0.998606,0.99194137,1.005315
Cold Female,-0.002688753,0.005597824,0.995974993,0.979717776,1.012502,-0.001426442,0.000817732,0.987525763,0.973695219,1.001553,0.002631071,0.000836312,1.051260951,1.019024818,1.084517,0.000854634,0.003848013,1.001026086,0.992007147,1.010127
Cold Male,9.38876E-05,0.005706417,1.000140841,0.98350158,1.017062,-0.000364213,0.000833647,0.996800053,0.982569865,1.011236,0.001003575,0.000850743,1.019250873,0.987465459,1.052059,-0.003471851,0.003906826,0.995842445,0.986733707,1.005035
Age 0-10 All,-0.01130171,0.02247228,0.983190321,0.920331757,1.050342,-0.003797601,0.003801575,0.967133353,0.905753165,1.032673,0.001602477,0.002647496,1.030915315,0.934124373,1.137735,0.01098624,0.0182231,1.013270773,0.970758802,1.057644
Age 0-10 Female,-0.00497044,0.02890789,0.992572064,0.911699484,1.080618,-0.00373324,0.004959189,0.96768127,0.888350769,1.054096,0.002911416,0.003348174,1.05687549,0.932982257,1.197221,-0.009738348,0.023648286,0.988381999,0.93490834,1.044914
Age 0-10 Male,-0.01602036,0.02839404,0.976255894,0.898068424,1.061251,-0.003646374,0.004746458,0.968421269,0.892298109,1.051039,0.00033514,0.003400234,1.006387971,0.886692471,1.142241,0.0300341,0.02290932,1.036698267,0.982316422,1.094091
Age 11-60 All,0.00189702,0.005660365,1.002849582,0.986298785,1.019678,-0.000737457,0.000995574,0.993531387,0.976616456,1.010739,0.00120297,0.000632952,1.023119636,0.999285568,1.047522,-0.001166071,0.004807209,0.998601693,0.987374538,1.009957
Age 11-60 Female,-0.001744456,0.007894618,0.997386737,0.9745038,1.020807,-0.001991619,0.00138545,0.982626444,0.959423699,1.006390,0.001632688,0.000886665,1.031507243,0.998003678,1.066136,-0.005464959,0.006728062,0.993463506,0.977866274,1.009310
Age 11-60 Male,0.005450075,0.007857196,1.00820862,0.985185783,1.031769,0.000487025,0.001384946,1.00429502,0.980589137,1.028574,0.000802216,0.000875173,1.015358859,0.982800304,1.048996,0.003002242,0.006649921,1.003609188,0.988034242,1.019430
Age 60+All,0.002806815,0.005063116,1.004219098,0.989381441,1.019279,-0.000636272,0.000889005,0.994416456,0.979284829,1.009782,0.001341287,0.000570735,1.02581195,1.004239223,1.047848,0.001712207,0.004300218,1.002056761,0.991972926,1.012243
Age 60+ Female,0.0038593,0.006613039,1.005805738,0.9864394,1.025552,-0.000406287,0.001162378,0.996431059,0.976652849,1.016610,0.001344582,0.000743878,1.025876187,0.997847375,1.054692,0.007111917,0.005612741,1.008570821,0.995344006,1.021973
Age 60+ Male,0.001442357,0.007332651,1.002165878,0.980792404,1.024005,-0.000933906,0.001285703,0.991815308,0.970063085,1.014055,0.001337546,0.000829305,1.025739051,0.994544985,1.057912,-0.005087963,0.006232134,0.993913045,0.979450543,1.008589
All: LAG 14,-0.006569701,0.003815502,0.990193845,0.979148339,1.001364,-0.001480777,0.000667764,0.987053699,0.975750439,0.998488,-3.66032E-05,0.000433895,0.99930478,0.983287514,1.015583,-0.000340598,0.003246105,0.999591367,0.991988707,1.007252
Female,-0.004748702,0.005143866,0.992902256,0.977999599,1.008032,-0.001226595,0.000899741,0.989264013,0.974030407,1.004736,0.000143444,0.000585123,1.002729148,0.981116047,1.024818,-2.15389E-05,0.00438021,0.999974154,0.989725051,1.010329
Male,-0.008600168,0.005315252,0.9871826,0.971875963,1.002730,-0.001770111,0.000931046,0.984543719,0.968859511,1.000482,-0.000231364,0.000604005,0.995613736,0.973469248,1.018262,-0.000691487,0.004515896,0.99917056,0.988614145,1.009840
Warm All,-0.005464947,0.003607573,0.991836087,0.981372001,1.002412,-0.001157567,0.000767977,0.989865118,0.976839759,1.003064,-0.000380113,0.000356135,0.992803874,0.979723788,1.006059,-2.68538E-05,0.003911838,0.999967776,0.990809625,1.009211
Warm Female,-0.004014797,0.004848727,0.993995902,0.979926752,1.008267,-0.001060866,0.001031362,0.990707821,0.973240014,1.008489,-0.000158992,0.000478571,0.996983712,0.979372891,1.014911,-0.000108973,0.005250162,0.999869241,0.987598392,1.012293
Warm Male,-0.007015784,0.00510867,0.989531504,0.974780301,1.004506,-0.001258861,0.001088488,0.988983158,0.970588959,1.007726,-0.000618095,0.000504327,0.988324884,0.969936257,1.007062,9.59185E-05,0.005546124,1.000115109,0.987153844,1.013247
Cold All,-0.006944704,0.004130182,0.989637014,0.977692778,1.001727,-0.001529296,0.000606012,0.986632348,0.976373297,0.996999,0.001040726,0.000616388,1.019970581,0.996824552,1.043654,-0.000466478,0.002849201,0.999440383,0.992765205,1.006160
Cold Female,-0.006624828,0.005579397,0.990111969,0.97400322,1.006487,-0.001397591,0.000819171,0.987776518,0.973918288,1.001832,0.000820484,0.000832735,1.015711336,0.984696436,1.047703,0.00043089,0.003862962,1.000517202,0.991467987,1.009649
Cold Male,-0.007325503,0.005649707,0.989071896,0.972778963,1.005638,-0.001679979,0.000828698,0.985324929,0.971341472,0.999510,0.001286998,0.000842993,1.024754382,0.993083909,1.057435,-0.001496605,0.00387998,0.998205686,0.989137786,1.007357
Age 0-10 All,-0.02231587,0.0222811,0.967080244,0.905760607,1.032551,-0.001539758,0.003787706,0.986541516,0.924150609,1.053145,-0.003915941,0.002604156,0.928297627,0.842499973,1.022833,0.004105624,0.018258912,1.004938905,0.962695408,1.049036
Age 0-10 Female,-0.04964722,0.02829578,0.92823455,0.854139779,1.008757,-0.006567805,0.004865019,0.943841826,0.867874177,1.026459,-0.005004026,0.00324612,0.909303376,0.805765918,1.026145,0.003849543,0.023461027,1.004630138,0.950696045,1.061624
Age 0-10 Male,0.004190643,0.028504411,1.006305763,0.925411289,1.094272,0.003228055,0.004798191,1.028814207,0.947098371,1.117581,-0.00288473,0.00339096,0.94666512,0.834360913,1.074085,0.005052166,0.023105133,1.006081014,0.952866305,1.062268
Age 11-60 All,-0.004033672,0.005641076,0.993967759,0.977618984,1.010590,-0.001374018,0.000989615,0.987981453,0.97126082,1.004990,0.000454799,0.000639001,1.008678622,0.984959048,1.032969,-0.001164803,0.00482189,0.998603213,0.987341947,1.009993
Age 11-60 Female,0.001916909,0.007871394,1.002879501,0.979937451,1.026359,-0.001078256,0.001376313,0.990556222,0.967318664,1.014352,0.001605957,0.000896885,1.030983476,0.99711735,1.066000,-0.007108657,0.006784145,0.991505892,0.97581067,1.007454
Age 11-60 Male,-0.009748315,0.007826646,0.985483917,0.963066503,1.008423,-0.001666578,0.001377916,0.985441134,0.962296964,1.009142,-0.000619655,0.000881441,0.988295596,0.956381578,1.021275,0.004462358,0.00663663,1.005369192,0.989797874,1.021185
Age 60+All,-0.007794547,0.005042117,0.988376263,0.973832809,1.003137,-0.001548384,0.000882087,0.986466636,0.971571887,1.001590,-0.000260214,0.000574281,0.995068138,0.97401332,1.016578,0.000112934,0.004279783,1.00013553,0.990118615,1.010254
