Strata,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Air Pollutant:,AQHI,,IQR=1,,,CO,,IQR=0.1,,,O3,,IQR=12.8,,,PM2.5,,IQR=6.5,,
Age 60+ Female,0.017833402,0.006272116,1.027111099,1.008344707,1.046227,0.003833361,0.001094373,1.034309008,1.014968754,1.054018,0.000304994,0.000721877,1.005811711,0.979132996,1.033217,0.009007581,0.00564962,1.010867727,0.997524261,1.024390
Age 60+ Male,0.013194079,0.006116654,1.019988261,1.001809791,1.038497,0.002720765,0.001068565,1.024231661,1.005527343,1.043284,0.000352282,0.000702874,1.00671581,0.980706873,1.033415,0.000282611,0.005501935,1.00033919,0.987477647,1.013368
All: LAG 3,0.003645104,0.005140865,1.005482631,0.990399891,1.020795,0.001223353,0.000892958,1.010823661,0.995374498,1.026513,-0.000434573,0.000591187,0.991777113,0.970180951,1.013854,0.002224446,0.00464939,1.002672901,0.99176804,1.013698
Female,0.001850431,0.0054822,1.002779502,0.986746589,1.019073,0.000688523,0.000952233,1.006077397,0.989688419,1.022738,-0.000296966,0.000630977,0.994373527,0.971280533,1.018016,-0.000771847,0.004983837,0.999074213,0.987431452,1.010854
Male,0.005662611,0.005655186,1.008530092,0.991900648,1.025438,0.001825105,0.000982285,1.016190597,0.999118866,1.033554,-0.000588544,0.000649676,0.988879948,0.965242154,1.013097,0.005537451,0.005084734,1.006667068,0.994699743,1.018778
Warm All,0.004068796,0.004324704,1.006121856,0.993410372,1.018996,-0.000569888,0.000953566,0.994997541,0.978766546,1.011498,0.000986847,0.000418143,1.018926988,1.003183497,1.034918,-0.003001803,0.005029994,0.996404316,0.984685765,1.008262
Warm Female,0.004871471,0.004737037,1.007333969,0.99340218,1.021461,-0.000436272,0.001043343,0.99616817,0.97840189,1.014257,0.001064302,0.000458228,1.020427579,1.003162302,1.037990,-0.00366306,0.005530814,0.995613975,0.982746431,1.008650
Warm Male,0.00317929,0.004866981,1.004780324,0.990505372,1.019261,-0.000719515,0.001074374,0.993688272,0.975443998,1.012274,0.000901542,0.000470417,1.017276853,0.999611041,1.035255,-0.002269664,0.005635993,0.997280109,0.984147542,1.010588
Cold All,0.002716437,0.006099995,1.004082968,0.986236269,1.022253,0.002061206,0.000872566,1.018304113,1.003093372,1.033746,-5.42E-03,1.00E-03,0.902070217,0.868972795,0.936428,0.005224147,0.004458417,1.006288668,0.99579166,1.016896
Cold Female,-0.002494961,0.006383203,0.996264553,0.97774238,1.015138,0.001193039,0.000914896,1.010554048,0.994732539,1.026627,-5.20E-03,1.05E-03,0.905848883,0.871085963,0.941999,0.001128728,0.004700101,1.001355391,0.990346731,1.012486
Cold Male,0.008669159,0.006617402,1.013088655,0.993569342,1.032991,0.003044433,0.000944375,1.027153113,1.010557774,1.044021,-5.67E-03,1.09E-03,0.897845184,0.862162925,0.935004,0.009775014,0.00479635,1.011799083,1.000449102,1.023278
Age 0-10 All,0.04041846,0.0225635,1.06250326,0.994307265,1.135377,0.005211844,0.003835779,1.046932256,0.979909274,1.118539,0.004435299,0.00269819,1.087923334,0.983920759,1.202919,0.006821324,0.019862117,1.008219182,0.962202732,1.056436
Age 0-10 Female,0.008321276,0.02811433,1.012560138,0.932231396,1.099811,0.002190685,0.004829488,1.019465049,0.937985319,1.108023,-0.000409019,0.003328633,0.992258762,0.876577946,1.123206,0.01350764,0.02495851,1.016341249,0.958396937,1.077789
Age 0-10 Male,0.074344911,0.027576202,1.117973159,1.030911469,1.212387,0.008675461,0.004639444,1.079333862,0.996329679,1.169253,0.009218686,0.003334525,1.191430915,1.05229903,1.348958,0.002599894,0.024049844,1.003124745,0.947957736,1.061502
Age 11-60 All,0.004087612,0.005680062,1.006150254,0.98948768,1.023093,0.001028896,0.000984195,1.009095396,0.992110183,1.026371,-0.000113897,0.000656136,0.997838299,0.973752098,1.022520,0.002387197,0.005101785,1.002868743,0.990906833,1.014975
Age 11-60 Female,-8.16E-05,6.20E-03,0.999877652,0.981808151,1.018280,0.000190192,0.001074897,1.001675094,0.983275309,1.020419,-0.000231589,0.000716977,0.995609474,0.96937822,1.022551,-0.001546264,0.005598587,0.998146204,0.985088895,1.011377
Age 11-60 Male,0.011152094,0.007054902,1.01686884,0.995994772,1.038180,0.002453355,0.001222156,1.021824264,1.000509907,1.043593,8.18E-05,8.14E-04,1.001556321,0.97164536,1.032388,0.008933488,0.006284752,1.010777853,0.995946686,1.025830
Age 60+All,0.002895056,0.005463828,1.004352027,0.988347354,1.020616,0.001321533,0.000951039,1.011697371,0.995237338,1.028430,-0.000720422,0.000625927,0.986405233,0.963678496,1.009668,0.002049841,0.004968803,1.002462837,0.990815621,1.014247
Age 60+ Female,0.003845723,0.006224433,1.005785255,0.987546941,1.024360,0.001200986,0.001083916,1.010624723,0.991906226,1.029696,-0.000354494,0.000713056,0.993287253,0.967258427,1.020017,-3.14E-05,5.70E-03,0.999962356,0.986637381,1.013467
Age 60+ Male,0.002135402,0.006090581,1.003208238,0.985404359,1.021334,0.001425874,0.001059804,1.012626744,0.994284587,1.031307,-0.001021703,0.000697699,0.980774851,0.95562026,1.006592,0.003788892,0.005504015,1.004557022,0.991636398,1.017646
All: LAG 4,-0.000293006,0.005159443,0.999560588,0.984512907,1.014838,0.000388328,0.00089899,1.003423128,0.987984279,1.019103,-0.000488808,0.000588284,0.990755637,0.969286506,1.012700,0.000618885,0.004657774,1.000742938,0.989839549,1.011766
Female,-0.003790435,0.005510631,0.99433048,0.978350873,1.010571,-0.000292846,0.000959277,0.997426277,0.981059024,1.014067,-0.00061543,0.000629114,0.988374939,0.965488235,1.011804,-9.07E-05,4.99E-03,0.999891141,0.988220051,1.011700
Male,0.003607764,0.005664944,1.005426315,0.98881968,1.022312,0.001151043,0.000988069,1.010180651,0.993110812,1.027544,-0.000348001,0.00064509,0.99340979,0.969829322,1.017564,0.00140187,0.005095131,1.00168366,0.989751375,1.013760
Warm All,0.003048875,0.004275682,1.004583786,0.9920347,1.017292,-0.000135624,0.000938154,0.998807219,0.982775301,1.015101,0.000598901,0.000416046,1.011444098,0.99589402,1.027237,-0.001998064,0.00500368,0.997605195,0.985933538,1.009415
Warm Female,-0.00029734,0.004696121,0.999554089,0.985848482,1.013450,-0.000579739,0.001029314,0.994911287,0.977403898,1.012732,0.000220922,0.000457345,1.004206344,0.987248006,1.021456,-0.003014739,0.005507485,0.996388849,0.983565257,1.009380
Warm Male,0.006766048,0.004795591,1.010200749,0.996057825,1.024544,0.000359641,0.001053537,1.003169857,0.985105475,1.021565,0.001017508,0.000466223,1.019520738,1.001972439,1.037376,-0.00089805,0.005599647,0.99892292,0.985852992,1.012166
Cold All,-0.002532053,0.006258462,0.996209124,0.978046604,1.014709,0.000922826,0.000889869,1.00815393,0.992798455,1.023747,-4.15E-03,1.01E-03,0.924248044,0.890278155,0.959514,0.0033793,0.004482588,1.004063393,0.993533114,1.014705
Cold Female,-0.006335174,0.006550403,0.990542248,0.971648713,1.009803,0.000106357,0.000932087,1.000936381,0.984973356,1.017158,-0.003387894,0.001054374,0.937658015,0.901554419,0.975207,0.002897414,0.004719906,1.003482948,0.992404669,1.014685
Cold Male,0.001707699,0.006789445,1.002564832,0.982751076,1.022778,0.001837187,0.000964427,1.016298643,0.999532925,1.033346,-5.01E-03,1.09E-03,0.909251357,0.873116312,0.946882,0.003913962,0.004830476,1.004707801,0.993357634,1.016188
Age 0-10 All,0.04200474,0.02260384,1.065034412,0.996557759,1.138216,0.007844348,0.003844261,1.071468634,1.002728163,1.144922,0.001619484,0.002612987,1.031248492,0.935627885,1.136641,0.03030427,0.01967722,1.037034424,0.990133301,1.086157
Age 0-10 Female,-0.001312428,0.027919135,0.998033295,0.919384459,1.083410,0.002772235,0.00480027,1.024695677,0.943273139,1.113147,-0.003340691,0.003229688,0.938499337,0.832146551,1.058445,-0.01510296,0.02529113,0.982039692,0.925326816,1.042228
Age 0-10 Male,0.083924205,0.027939306,1.134153216,1.044715655,1.231247,0.012438987,0.004690754,1.115678886,1.02896862,1.209696,0.006415649,0.003224924,1.129638117,1.001802784,1.273786,0.071425204,0.023393252,1.089490597,1.031165088,1.151115
Age 11-60 All,0.0024291,0.005699704,1.003650296,0.986972127,1.020610,0.00061802,0.000989676,1.005453392,0.988436027,1.022764,-6.91E-05,6.54E-04,0.998687951,0.974672244,1.023295,0.003927392,0.005111709,1.004723993,0.992716783,1.016876
Age 11-60 Female,-0.005587485,0.006233849,0.991653797,0.973644781,1.009996,-0.00047204,0.001081565,0.995854665,0.977449375,1.014607,-0.000871555,0.000715188,0.98357682,0.957726393,1.010125,0.003049024,0.005599375,1.00366553,0.990534184,1.016971
Age 11-60 Male,0.015945831,0.007052521,1.024207094,1.00318941,1.045665,0.00246299,0.001226744,1.021910906,1.000515564,1.043764,0.001279677,0.000808212,1.024611861,0.994232738,1.055919,0.005414758,0.006314168,1.006518866,0.991681578,1.021578
Age 60+All,-0.002823495,0.005486734,0.995773713,0.979839751,1.011967,0.000121788,0.000958812,1.001072308,0.98465313,1.017765,-0.000819947,0.000622865,0.984541736,0.961967619,1.007646,-0.002275736,0.004980145,0.997272842,0.985659633,1.009023
Age 60+ Female,-0.001969551,0.006264345,0.997050033,0.978855252,1.015583,-0.000144095,0.001094424,0.998732767,0.980056894,1.017765,-0.000325055,0.000711426,0.993842986,0.967858342,1.020525,-0.003125231,0.005725275,0.996256746,0.982931227,1.009763
Age 60+ Male,-0.003486827,0.006104793,0.994783413,0.977088222,1.012799,0.000349008,0.00106701,1.003075992,0.984784427,1.021707,-0.001225802,0.000692752,0.97697889,0.952097034,1.002511,-0.001537642,0.005509839,0.998156531,0.985304733,1.011176
All: LAG 5,0.001307484,0.00520853,1.00196315,0.986736888,1.017424,-0.000389921,0.000914331,0.99657458,0.980981491,1.012416,0.000715054,0.000587452,1.013678728,0.991743586,1.036099,-0.000440673,0.004625783,0.999471332,0.988656181,1.010405
Female,-0.000318114,0.005570284,0.999522942,0.983287424,1.016027,-0.000673274,0.000976062,0.994092709,0.977497125,1.010970,0.000623766,0.000629647,1.011922052,0.98847046,1.035930,0.001062095,0.004936652,1.001275327,0.989716746,1.012969
Male,0.003114053,0.005713574,1.004682006,0.987946406,1.021701,-7.31E-05,1.01E-03,0.999357131,0.982182719,1.016832,0.00081598,0.000642877,1.01562443,0.991598382,1.040233,-0.002131321,0.005086245,0.997445683,0.98558448,1.009450
Warm All,0.007576438,0.004268246,1.01142948,0.998816714,1.024202,-0.000162476,0.00093764,0.998571235,0.982551816,1.014852,0.001426228,0.000415911,1.027468827,1.011677469,1.043507,0.002200067,0.004868978,1.002643568,0.991226954,1.014192
Warm Female,0.005203884,0.0046988,1.007836371,0.99400937,1.021856,-0.000683324,0.001031841,0.994004797,0.976470797,1.011854,0.001256806,0.000458283,1.024166712,1.006836115,1.041796,0.003844972,0.005370062,1.004624627,0.992015626,1.017394
Warm Male,0.01018873,0.004775767,1.015400479,1.001243112,1.029758,0.000409815,0.001049335,1.003612885,0.98561196,1.021943,0.001612887,0.000465123,1.031119246,1.013412845,1.049135,0.000397909,0.00543629,1.000477605,0.987766778,1.013352
Cold All,-0.005713631,0.006412802,0.991466175,0.972948542,1.010336,-0.000206586,0.000914418,0.998183695,0.982563955,1.014052,-0.001953708,0.000995488,0.963560071,0.928493013,0.999952,-0.000665009,0.004505211,0.999202308,0.988670403,1.009846
Cold Female,-0.006407357,0.006710212,0.990435003,0.971087153,1.010168,-0.000346217,0.000956309,0.996957929,0.980648561,1.013539,-0.001852095,0.001044452,0.965422157,0.928592577,1.003712,0.000730306,0.004706743,1.000876752,0.989857891,1.012018
Cold Male,-0.004961725,0.006963428,0.99258504,0.972470959,1.013115,-5.16E-05,9.94E-04,0.999545686,0.982563248,1.016822,-0.002072289,0.001077798,0.961391571,0.923568148,1.000764,-0.002274619,0.004900392,0.997274179,0.98584586,1.008835
Age 0-10 All,0.02251882,0.02277142,1.034355192,0.967374339,1.105974,0.002981528,0.00395177,1.026584678,0.958943921,1.098997,0.002294017,0.002584335,1.044550159,0.948707912,1.150075,-0.002290699,0.01974298,0.997254936,0.952005632,1.044655
Age 0-10 Female,-0.02960995,0.02833737,0.956556976,0.880093794,1.039663,-0.006603634,0.004968013,0.943544284,0.866060711,1.027960,-0.00019683,0.003207057,0.996267218,0.884112864,1.122649,-0.05771004,0.02500719,0.933091467,0.879792708,0.989619
Age 0-10 Male,0.07438284,0.02791875,1.118036766,1.029932365,1.213678,0.012057674,0.004804458,1.111941438,1.023512398,1.208011,0.004922456,0.003172822,1.098039881,0.975671597,1.235756,0.05403906,0.02394127,1.066995625,1.008573549,1.128802
Age 11-60 All,0.004510291,0.005755793,1.006788374,0.989894809,1.023970,0.000149726,0.001007695,1.001318456,0.984065187,1.018874,0.000936653,0.00065236,1.017955699,0.993523583,1.042989,0.000401694,0.005074712,1.000482149,0.988611654,1.012495
Age 11-60 Female,0.001400319,0.006302531,1.002102686,0.983705257,1.020844,-0.00017904,0.001100689,0.998425693,0.979649692,1.017562,0.000532069,0.000715644,1.01016059,0.983594803,1.037444,0.001766201,0.005539266,1.002121689,0.989150374,1.015263
Age 11-60 Male,0.009774484,0.00712682,1.014769736,0.993728623,1.036256,0.000714262,0.001253043,1.006305299,0.984789873,1.028291,0.001614014,0.000805337,1.031141314,1.000675735,1.062534,-0.001934739,0.006317248,0.997681006,0.982966878,1.012615
Age 60+All,-0.001330184,0.005540169,0.998006713,0.981882754,1.014395,-0.000835618,0.000974646,0.992673529,0.976125482,1.009502,0.000532892,0.000622619,1.010176384,0.987023559,1.033872,-0.001055907,0.004949167,0.998733714,0.987175416,1.010427
Age 60+ Female,-0.001664452,0.006331945,0.997506436,0.979108714,1.016250,-0.001104226,0.001113368,0.990329871,0.971493637,1.009531,0.00072985,0.000712485,1.013963747,0.987414095,1.041227,0.001176081,0.005661705,1.001412294,0.988165552,1.014837
Age 60+ Male,-0.001059373,0.006159016,0.998412202,0.980496144,1.016656,-0.000614382,0.00108399,0.994608026,0.976184945,1.013379,0.000370757,0.000691487,1.007069253,0.981467275,1.033339,-0.002892018,0.00549788,0.996535593,0.983732336,1.009505
All: LAG 6,-0.008508345,0.005111083,0.987318578,0.972593464,1.002267,-0.001462851,0.000894351,0.987209415,0.972097812,1.002556,-0.000531562,0.00058756,0.989951149,0.968525564,1.011851,-0.012686258,0.004545661,0.984891782,0.974418005,0.995478
Female,-0.009848573,0.005467146,0.985335724,0.969624623,1.001301,-0.001799238,0.000956061,0.984291393,0.968193384,1.000657,-0.000495863,0.00062944,0.99062284,0.967672325,1.014118,-0.01495413,0.004871426,0.982215096,0.9710255,0.993534
Male,-0.007016623,0.00560635,0.989530259,0.973353841,1.005976,-0.001087293,0.000981667,0.990477454,0.973848084,1.007391,-0.000571196,0.000643414,0.989205951,0.965785552,1.013194,-0.010168755,0.004976076,0.987871643,0.976377254,0.999501
Warm All,-0.007360633,0.004178668,0.989019778,0.97694372,1.001245,-0.001831202,0.000901133,0.984014567,0.968838525,0.999428,-0.000400444,0.000417575,0.992420441,0.977107175,1.007974,-0.016004219,0.004734914,0.980978179,0.970114105,0.991964
Warm Female,-0.007912301,0.004597142,0.988201701,0.974935417,1.001649,-0.001701222,0.000992008,0.985140754,0.968428233,1.002142,-0.000569668,0.000459188,0.989234668,0.972462408,1.006296,-0.018536398,0.005243479,0.978001888,0.96601459,0.990138
Warm Male,-0.006735646,0.004676897,0.9899474,0.976428701,1.003653,-0.001971961,0.001007909,0.982796444,0.965858756,1.000031,-0.000211635,0.000467563,0.995987007,0.978794929,1.013481,-0.013267612,0.005262824,0.984204937,0.972097378,0.996463
Cold All,-0.009008346,0.006267611,0.986578365,0.968565377,1.004926,-0.000947216,0.000899292,0.991699142,0.976435592,1.007201,-0.001307969,0.00097733,0.975454841,0.94059071,1.011611,-0.009065338,0.004471789,0.98918055,0.978831218,0.999639
Cold Female,-0.011976277,0.006561737,0.982195983,0.963429541,1.001328,-0.00160154,0.000942262,0.986005301,0.970110121,1.002161,-0.000743034,0.001025633,0.985981548,0.949032508,1.024369,-0.010992702,0.004690397,0.986895381,0.976067968,0.997843
Cold Male,-0.005712666,0.006801107,0.99146761,0.971839848,1.011492,-0.000214336,0.000974786,0.998115623,0.981474479,1.015039,-0.001954899,0.00105771,0.963538261,0.926323085,1.002249,-0.006922905,0.004842274,0.991726926,0.980496195,1.003086
Age 0-10 All,-0.0106466,0.02262045,0.984156943,0.920835358,1.051833,-0.00163009,0.003941012,0.985757604,0.920977782,1.055094,-0.000835729,0.002648107,0.984246563,0.891816991,1.086256,-0.04019966,0.0201684,0.952905451,0.908758707,0.999197
Age 0-10 Female,-0.04465768,0.02794398,0.935207808,0.861446935,1.015284,-0.00674554,0.004913414,0.942366747,0.865794829,1.025711,-0.004097089,0.003316031,0.925108093,0.817639552,1.046702,-0.090776671,0.026488944,0.896791393,0.842624374,0.954440
Age 0-10 Male,0.02692161,0.0278978,1.041208872,0.959217801,1.130208,0.003847677,0.004810311,1.034439317,0.952077646,1.123926,0.002518299,0.003225918,1.049010859,0.930265262,1.182914,0.006816169,0.023516243,1.008212946,0.95396261,1.065548
Age 11-60 All,-0.006026944,0.005657627,0.991000326,0.974652931,1.007622,-0.0013495,0.000988255,0.988194635,0.971493193,1.005183,-3.08E-05,6.52E-04,0.999415581,0.975437625,1.023983,-0.012250586,0.004990299,0.985406825,0.973908535,0.997041
Age 11-60 Female,-0.006233708,0.006187802,0.990693019,0.972833142,1.008881,-0.001315497,0.001079391,0.988490375,0.970257567,1.007066,-0.000113244,0.000714493,0.997850671,0.971650253,1.024758,-0.015635678,0.005480209,0.981412112,0.968843424,0.994144
Age 11-60 Male,-0.00568976,0.007023454,0.991501677,0.971238134,1.012188,-0.001411385,0.001229776,0.987656624,0.966927883,1.008830,0.000108403,0.000807045,1.002061776,0.972393511,1.032635,-0.006619551,0.006152412,0.992088005,0.977835392,1.006548
Age 60+All,-0.010301414,0.005429655,0.98466665,0.969073027,1.000511,-0.001542981,0.000951415,0.986513537,0.970456957,1.002836,-0.000893069,0.000622757,0.98317484,0.960635938,1.006243,-0.012633692,0.004860134,0.98495391,0.973758974,0.996278
Age 60+ Female,-0.013082167,0.006212296,0.980568032,0.962821348,0.998642,-0.002231021,0.001089125,0.980558487,0.962310406,0.999153,-0.000840005,0.000712723,0.984166596,0.958388663,1.010638,-0.013229617,0.005569648,0.984249812,0.971440408,0.997228
Age 60+ Male,-0.008007427,0.006030986,0.988060705,0.970695708,1.005736,-0.000976458,0.001056236,0.991443987,0.973545432,1.009672,-0.000936684,0.000691591,0.982360443,0.957382939,1.007990,-0.012138484,0.005392162,0.985539393,0.973119347,0.998118
All: LAG 7,-0.002775731,0.005022561,0.995845059,0.98124812,1.010659,-0.000772914,0.000875999,0.993221436,0.978327429,1.008342,0.00016362,0.000587242,1.003113623,0.981414784,1.025292,-0.009400265,0.004535833,0.988783066,0.978290521,0.999388
Female,-0.003681163,0.005369153,0.994493472,0.978918337,1.010316,-0.001036285,0.000936564,0.990922147,0.975043529,1.007059,0.000224544,0.00062715,1.00427544,0.981092297,1.028006,-0.008778317,0.00484201,0.989521308,0.978316161,1.000855
Male,-0.001755594,0.005510305,0.997370073,0.981342558,1.013659,-0.00047773,0.00096091,0.995804801,0.979436577,1.012447,9.63E-05,6.45E-04,1.001831147,0.978055389,1.026185,-0.010089308,0.004984898,0.987965827,0.976450082,0.999617
Warm All,-0.003520669,0.004133732,0.994732916,0.98271692,1.006896,-0.001430378,0.000876411,0.987491562,0.972676561,1.002532,0.000127649,0.00042087,1.002428267,0.986839491,1.018263,-1.84E-02,4.67E-03,0.978119266,0.967432941,0.988924
Warm Female,-0.003281095,0.004533279,0.995090449,0.981916031,1.008442,-0.001392015,0.000961922,0.987824991,0.971570972,1.004351,0.00015117,0.000460973,1.002876353,0.985807284,1.020241,-0.016634017,0.005133524,0.980237078,0.968472812,0.992144
Warm Male,-0.003774428,0.004637661,0.994354355,0.980888618,1.008005,-0.001466784,0.000982412,0.987175247,0.970588835,1.004045,0.000100253,0.000472813,1.001906615,0.984419907,1.019704,-2.04E-02,5.23E-03,0.975782521,0.963851738,0.987861
Cold All,-0.000916794,0.006068338,0.998625754,0.980967347,1.016602,-0.000172238,0.000880509,0.998485455,0.983436004,1.013765,0.000144695,0.000948406,1.00275298,0.967955224,1.038802,-0.002829432,0.004486637,0.996610439,0.986148933,1.007183
Cold Female,-0.004145168,0.006367314,0.993801538,0.975370719,1.012581,-0.000701377,0.000924387,0.99384689,0.978126821,1.009820,0.000183318,0.000993442,1.003489119,0.967042604,1.041309,-0.002792195,0.004697405,0.996654973,0.985704238,1.007727
Cold Male,0.002734404,0.006564962,1.004110029,0.984915545,1.023679,0.000423787,0.000951955,1.003736291,0.987390189,1.020353,0.00010401,0.001028057,1.001978152,0.964342615,1.041082,-0.00287108,0.004866192,0.996560632,0.985219737,1.008032
Age 0-10 All,-0.02549657,0.02223193,0.962477245,0.901579793,1.027488,-0.003228184,0.003825823,0.971991695,0.909922531,1.038295,-0.002760178,0.002603368,0.948908045,0.861230752,1.045511,-0.04583383,0.01964464,0.946484584,0.903747936,0.991242
Age 0-10 Female,-0.05730533,0.02786404,0.917632776,0.845456744,0.995970,-0.00998682,0.004853953,0.915867096,0.842311823,0.995846,-0.003267729,0.003210606,0.939801261,0.833893303,1.059160,-0.0635115,0.02541629,0.926618074,0.872848817,0.983700
Age 0-10 Male,0.006207129,0.026964471,1.009354173,0.932426593,1.092628,0.003247151,0.004593674,1.028987109,0.9506049,1.113832,-0.00223382,0.003211641,0.958445498,0.850403709,1.080214,-0.02838999,0.02310424,0.966505792,0.91538626,1.020480
Age 11-60 All,-0.003435162,0.005547266,0.99486051,0.978766959,1.011219,-0.001023614,0.000966691,0.991032646,0.974645677,1.007695,0.000273552,0.000650379,1.005211013,0.981157142,1.029855,-0.00619655,0.004976115,0.992591718,0.981042318,1.004277
Age 11-60 Female,-0.002921093,0.006072147,0.995627946,0.978011596,1.013562,-0.001118373,0.001057399,0.990206588,0.97231087,1.008432,0.000518165,0.000711352,1.00989376,0.983492176,1.037004,-0.0085871,0.005438442,0.98974839,0.977168929,1.002490
Age 11-60 Male,-0.004304303,0.006871332,0.993564344,0.973694022,1.013840,-0.000863054,0.001198882,0.992433893,0.972122754,1.013169,-0.000141231,0.000806615,0.997320218,0.967807852,1.027733,-0.002081165,0.006179214,0.997505718,0.983113297,1.012109
Age 60+All,-0.002041879,0.00534282,0.996941867,0.981404363,1.012725,-0.000559044,0.000932597,0.995092493,0.979214049,1.011228,0.00011388,0.000623384,1.002166057,0.979168911,1.025703,-0.011375469,0.004851274,0.986442184,0.975250655,0.997762
Age 60+ Female,-0.003772933,0.006101918,0.994356585,0.976677241,1.012356,-0.000835123,0.001066335,0.992677859,0.974587252,1.011104,-2.81E-05,7.11E-04,0.999466927,0.973363605,1.026270,-0.008239691,0.005542732,0.990161093,0.977336627,1.003154
Age 60+ Male,-0.00059807,0.00593988,0.999103298,0.981807174,1.016704,-0.000330795,0.001035819,0.997093239,0.979437554,1.015067,0.000234205,0.000694107,1.004459816,0.978828675,1.030762,-0.013959701,0.005392672,0.983387887,0.97099379,0.995940
All: LAG 8,0.003334036,0.005083203,1.00501358,0.990105711,1.020146,0.000638972,0.00089591,1.005638792,0.990218446,1.021299,0.000167542,0.000587589,1.003188378,0.981475242,1.025382,-0.006108825,0.004516165,0.992696213,0.982207578,1.003297
Female,0.005996195,0.005428414,1.009034863,0.993058956,1.025268,0.000972436,0.00095638,1.008594158,0.992093229,1.025370,0.000478562,0.000628535,1.00913415,0.985788007,1.033033,-0.005491595,0.004829709,0.993431752,0.982210741,1.004781
Male,0.000350426,0.005578761,1.000525777,0.984249439,1.017071,0.000264778,0.000983741,1.002332761,0.985469089,1.019485,-0.000179022,0.000643676,0.99660436,0.972999307,1.020782,-0.006796725,0.00494966,0.9918771,0.980397017,1.003492
Warm All,0.007466067,0.004249751,1.011262045,0.998705671,1.023976,0.001858195,0.000916218,1.016486544,1.000549334,1.032678,0.000410447,0.000423575,1.007828973,0.992056261,1.023852,-0.006105414,0.004707688,0.992700277,0.981769249,1.003753
Warm Female,0.012081457,0.004663,1.018287389,1.004422717,1.032343,0.002511923,0.001005691,1.022351046,1.004770105,1.040240,0.000925846,0.000464829,1.017746704,1.000280889,1.035517,-0.004000704,0.005180514,0.995210661,0.983158025,1.007411
Warm Male,0.00233255,0.004761126,1.003504953,0.989556035,1.017650,0.001132431,0.001026316,1.010015213,0.992293344,1.028054,-0.000163231,0.000474386,0.996903408,0.979446636,1.014671,-0.008396628,0.005259417,0.989974639,0.977803937,1.002297
Cold All,-0.001409568,0.006005449,0.997887882,0.98042378,1.015663,7.04E-05,8.88E-04,1.000620062,0.985417001,1.016058,-0.000795642,0.000930247,0.984996489,0.951458131,1.019717,-0.006322868,0.004417411,0.99244127,0.982183433,1.002806
Cold Female,-0.001399786,0.006291507,0.997902524,0.979613954,1.016533,0.000187592,0.000930276,1.001652175,0.985708516,1.017854,-0.0011248,0.000977188,0.978855546,0.943874864,1.015133,-0.006480925,0.004636513,0.992253053,0.981491242,1.003133
Cold Male,-0.00144267,0.006508341,0.997838335,0.978926684,1.017115,-6.32E-05,9.62E-04,0.999443921,0.98300461,1.016158,-0.000433695,0.001005088,0.991793645,0.955357464,1.029619,-0.006152185,0.004777675,0.992644563,0.981552562,1.003862
Age 0-10 All,-0.03564214,0.02235317,0.947940815,0.887646652,1.012331,-0.005097634,0.003908502,0.956132116,0.893800197,1.022811,-0.003452761,0.002602399,0.936503089,0.850002662,1.031806,-0.005239615,0.019403787,0.993732187,0.949399837,1.040135
Age 0-10 Female,-0.05165221,0.02823916,0.925447092,0.851716592,1.005560,-0.008198121,0.00496956,0.930397407,0.853970665,1.013664,-0.004062452,0.003236923,0.92571711,0.820591711,1.044310,-0.02397233,0.02497277,0.971643029,0.916216351,1.030423
Age 0-10 Male,-0.02141749,0.02700571,0.96838433,0.894470798,1.048406,-0.002457472,0.004690172,0.978606406,0.902558437,1.061062,-0.002831428,0.00319699,0.94762433,0.841261238,1.067435,0.0122674,0.02300749,1.014829766,0.961373069,1.071259
Age 11-60 All,0.002640384,0.005625148,1.003968429,0.987501405,1.020710,0.000559837,0.000988841,1.004938718,0.987944292,1.022225,7.40E-05,6.53E-04,1.001406492,0.977339493,1.026066,-0.004212179,0.004956135,0.994958138,0.983427417,1.006624
Age 11-60 Female,0.00557177,0.006140718,1.008392678,0.990350799,1.026763,0.000880551,0.001079636,1.007778945,0.989186185,1.026721,0.000470739,0.000713662,1.008984155,0.982521819,1.036159,-0.005551292,0.005417941,0.993360589,0.980782509,1.006100
Age 11-60 Male,-0.002373325,0.00699396,0.996446342,0.976166386,1.017148,1.18E-05,1.23E-03,1.000104137,0.979122272,1.021536,-0.000602539,0.000811071,0.988617037,0.959203007,1.018933,-0.001933058,0.006148507,0.997683019,0.983359058,1.012216
Age 60+All,0.004319585,0.00539874,1.006500414,0.990651058,1.022603,0.000767946,0.000953454,1.006780812,0.990359523,1.023474,0.000279661,0.000621916,1.005327697,0.982311714,1.028883,-0.00756546,0.004828132,0.990962534,0.979773047,1.002280
Age 60+ Female,0.007165826,0.006165274,1.010806714,0.992649978,1.029296,0.001187815,0.001088503,1.010507593,0.991712802,1.029659,0.00054196,0.000711234,1.010350441,0.983941231,1.037468,-0.005177942,0.00553403,0.993805734,0.98095414,1.006826
